time_stamp,open,high,low,close,volume
2004-01-12,0.4135714285714286,0.42857142857142855,0.41250000000000003,0.42375,8706200
2004-01-09,0.41482142857142856,0.43089285714285713,0.4069642857142857,0.4107142857142857,7633200
2004-01-08,0.40785714285714286,0.42375,0.40446428571428567,0.41714285714285715,8219700
2004-01-07,0.3946428571428572,0.4076785714285714,0.3916071428571429,0.40339285714285716,10479900
2004-01-06,0.39732142857142855,0.4003571428571429,0.38767857142857143,0.3944642857142857,9095500
2004-01-05,0.3825,0.3998214285714286,0.3825,0.39589285714285716,7053900
2004-01-02,0.3848214285714286,0.38839285714285715,0.3782142857142857,0.38,2582900
2003-12-31,0.38125000000000003,0.38446428571428576,0.3782142857142857,0.38160714285714287,3115200
2003-12-30,0.3782142857142857,0.38392857142857145,0.3776785714285714,0.38,3658100
2003-12-29,0.37339285714285714,0.37785714285714284,0.3725,0.3776785714285714,4168900
2003-12-26,0.3633928571428572,0.37339285714285714,0.3632142857142857,0.3710714285714286,1851700
2003-12-24,0.35214285714285715,0.3676785714285714,0.3508928571428571,0.36446428571428574,3169200
2003-12-23,0.3560714285714286,0.35625,0.35000000000000003,0.35374999999999995,5508900
2003-12-22,0.3508928571428571,0.35517857142857145,0.34375,0.35446428571428573,6733300
2003-12-19,0.3605357142857143,0.36464285714285716,0.35035714285714287,0.35178571428571426,8099300
2003-12-18,0.3553571428571428,0.3603571428571429,0.3553571428571428,0.3578571428571428,5909200
2003-12-17,0.35857142857142854,0.3594642857142857,0.3533928571428571,0.355,4897500
2003-12-16,0.3605357142857143,0.36589285714285713,0.3573214285714286,0.3592857142857143,6677800
2003-12-15,0.38375,0.38375,0.3583928571428571,0.36017857142857146,6944800
2003-12-12,0.3807142857142857,0.3807142857142857,0.3696428571428571,0.3730357142857143,3440600
2003-12-11,0.36160714285714285,0.38107142857142856,0.3608928571428572,0.37875000000000003,3270300
2003-12-10,0.3651785714285714,0.3680357142857143,0.35642857142857143,0.36392857142857143,4845300
2003-12-09,0.3780357142857143,0.3794642857142857,0.36428571428571427,0.3651785714285714,2413300
2003-12-08,0.3710714285714286,0.3764285714285714,0.36446428571428574,0.37589285714285714,2647100
2003-12-05,0.37321428571428567,0.3776785714285714,0.3701785714285714,0.3723214285714286,3324600
2003-12-04,0.37392857142857144,0.3780357142857143,0.37089285714285714,0.3776785714285714,3177500
2003-12-03,0.3846428571428571,0.39,0.3742857142857143,0.3755357142857143,3416000
2003-12-02,0.38571428571428573,0.39107142857142857,0.3823214285714286,0.3846428571428571,3666000
2003-12-01,0.3757142857142857,0.39017857142857143,0.375,0.38767857142857143,6456000
2003-11-28,0.3710714285714286,0.37625000000000003,0.36642857142857144,0.37339285714285714,1358900
2003-11-26,0.3730357142857143,0.3776785714285714,0.36158928571428567,0.37,4377300
2003-11-25,0.37910714285714286,0.3794642857142857,0.36810714285714285,0.3692857142857143,4797400
2003-11-24,0.36607142857142855,0.3798214285714286,0.3651785714285714,0.3776785714285714,6818300
2003-11-21,0.3632142857142857,0.3675,0.35446428571428573,0.36214285714285716,4318500
2003-11-20,0.35892857142857143,0.3764285714285714,0.35892857142857143,0.3638392857142857,4278400
2003-11-19,0.3671428571428571,0.36874999999999997,0.3617857142857143,0.3646410714285714,6153300
2003-11-18,0.37875000000000003,0.38107142857142856,0.3633928571428572,0.36446428571428574,4771300
2003-11-17,0.38125000000000003,0.38160714285714287,0.37410714285714286,0.37732142857142853,4076000
2003-11-14,0.4014285714285714,0.40375,0.38,0.38321428571428573,4233000
2003-11-13,0.3941071428571429,0.40285714285714286,0.39142857142857146,0.4003571428571429,3799500
2003-11-12,0.38357142857142856,0.4057142857142857,0.38357142857142856,0.39875,5357200
2003-11-11,0.39107142857142857,0.3932142857142857,0.38357142857142856,0.3846428571428571,3840600
2003-11-10,0.4008928571428571,0.40446428571428567,0.39,0.39107142857142857,4183500
2003-11-07,0.4141071428571429,0.415,0.4008928571428571,0.4017857142857143,3752600
2003-11-06,0.40910714285714284,0.4133928571428571,0.40446428571428567,0.41285714285714287,7090600
2003-11-05,0.40750000000000003,0.4130357142857143,0.40125,0.41125,5758400
2003-11-04,0.4119642857142857,0.41250000000000003,0.40339285714285716,0.40910714285714284,4450600
2003-11-03,0.4076785714285714,0.4160714285714286,0.4067857142857143,0.4133928571428571,5407900
2003-10-31,0.4160714285714286,0.41696428571428573,0.4067857142857143,0.40875,3895600
2003-10-30,0.42839285714285713,0.42857142857142855,0.40839285714285717,0.41232142857142856,4652800
2003-10-29,0.4198214285714286,0.42678571428571427,0.41678571428571426,0.4230357142857143,4769300
2003-10-28,0.40285714285714286,0.4244642857142857,0.39999999999999997,0.42357142857142854,4494900
2003-10-27,0.40625,0.40875,0.40160714285714283,0.4035714285714286,2893100
2003-10-24,0.40285714285714286,0.40803571428571433,0.3969642857142857,0.4035714285714286,3926000
2003-10-23,0.40589285714285717,0.4133928571428571,0.40339285714285716,0.4105357142857143,2950200
2003-10-22,0.40964285714285714,0.41428571428571426,0.40499999999999997,0.4064285714285715,2885700
2003-10-21,0.41624999999999995,0.4178571428571428,0.40625,0.4139285714285714,3151100
2003-10-20,0.4035714285714286,0.41678571428571426,0.39964285714285713,0.41464285714285715,4984500
2003-10-17,0.4175,0.4194642857142857,0.4005357142857143,0.40625,6425200
2003-10-16,0.425,0.4257142857142857,0.40017857142857144,0.41517857142857145,17422900
2003-10-15,0.44375000000000003,0.446625,0.43894642857142857,0.4432142857142857,10894700
2003-10-14,0.4342857142857143,0.4417857142857143,0.4319285714285714,0.43839285714285714,4918200
2003-10-13,0.42375,0.43589285714285714,0.42357142857142854,0.4348214285714286,4997600
2003-10-10,0.41964285714285715,0.4251785714285714,0.41732142857142857,0.4228571428571429,3122100
2003-10-09,0.4160714285714286,0.42267857142857146,0.4069642857142857,0.41875,6209800
2003-10-08,0.41517857142857145,0.4203571428571428,0.40589285714285717,0.41178571428571425,7654800
2003-10-07,0.39375,0.4180357142857143,0.39125,0.41464285714285715,7467400
2003-10-06,0.38696428571428576,0.39875,0.38535714285714284,0.39803571428571427,4791600
2003-10-03,0.3748214285714285,0.39035714285714285,0.37285714285714283,0.3873214285714286,5350000
2003-10-02,0.37142857142857144,0.37142857142857144,0.36214285714285716,0.3673214285714286,3643900
2003-10-01,0.3705357142857143,0.37678571428571433,0.3605357142857143,0.37124999999999997,4216300
2003-09-30,0.37660714285714286,0.3789285714285714,0.36500000000000005,0.37,5096900
2003-09-29,0.38375,0.38696428571428576,0.36874999999999997,0.3803571428571429,6530400
2003-09-26,0.3625,0.3825,0.35980357142857144,0.36946428571428575,6200900
2003-09-25,0.38107142857142856,0.38160714285714287,0.36160714285714285,0.3648214285714286,10256800
2003-09-24,0.3966071428571429,0.3983928571428571,0.37647142857142857,0.3807142857142857,5380100
2003-09-23,0.3932142857142857,0.4010714285714286,0.3907142857142857,0.4005357142857143,2365200
2003-09-22,0.3960714285714286,0.4017857142857143,0.39142857142857146,0.39428571428571424,3211100
2003-09-19,0.40857142857142853,0.4116071428571429,0.4005357142857143,0.4032142857142857,3677800
2003-09-18,0.3946428571428572,0.4105357142857143,0.3919642857142857,0.40857142857142853,4516200
2003-09-17,0.3994642857142857,0.39964285714285713,0.39026785714285717,0.395,5167800
2003-09-16,0.3966071428571429,0.4052678571428571,0.3964285714285714,0.3992857142857143,4803700
2003-09-15,0.40732142857142856,0.4089285714285714,0.395,0.3966071428571429,4050800
2003-09-12,0.40125,0.4132142857142857,0.3983928571428571,0.41250000000000003,3214100
2003-09-11,0.39732142857142855,0.4069642857142857,0.3946428571428572,0.40285714285714286,3815800
2003-09-10,0.39732142857142855,0.40375,0.39482142857142855,0.3960714285714286,4015900
2003-09-09,0.4023214285714286,0.4048214285714286,0.395,0.3994642857142857,3220900
2003-09-08,0.4014285714285714,0.4069642857142857,0.40125,0.4060714285714285,2986500
2003-09-05,0.40589285714285717,0.4133928571428571,0.40017857142857144,0.4017857142857143,4288100
2003-09-04,0.4135714285714286,0.41517857142857145,0.40660714285714283,0.4076785714285714,3567500
2003-09-03,0.40714285714285714,0.4164285714285714,0.4064285714285715,0.40982142857142856,4800500
2003-09-02,0.40464285714285714,0.4089285714285714,0.39999999999999997,0.40803571428571433,4323800
2003-08-29,0.3964285714285714,0.40803571428571433,0.39373214285714286,0.40375,4699200
2003-08-28,0.3808928571428571,0.39678571428571424,0.3808928571428571,0.39625000000000005,5707600
2003-08-27,0.37339285714285714,0.38357142857142856,0.36892857142857144,0.38357142857142856,4030400
2003-08-26,0.3705357142857143,0.37625000000000003,0.3633928571428572,0.37589285714285714,2945700
2003-08-25,0.3710714285714286,0.37339285714285714,0.36589285714285713,0.3725,2460400
2003-08-22,0.3894642857142857,0.39285714285714285,0.3685,0.37285714285714283,4469000
2003-08-21,0.3755357142857143,0.387625,0.37410714285714286,0.3871428571428571,4559400
2003-08-20,0.3603571428571429,0.3798214285714286,0.35964285714285715,0.3751785714285715,4878800
2003-08-19,0.36375,0.3651785714285714,0.35714285714285715,0.3628571428571429,2387300
2003-08-18,0.35464285714285715,0.36446428571428574,0.35214285714285715,0.3632142857142857,3442400
2003-08-15,0.3575,0.3583928571428571,0.3510714285714286,0.35196428571428573,2247600
2003-08-14,0.3608928571428572,0.36303571428571424,0.3560714285714286,0.35660714285714284,3442500
2003-08-13,0.35464285714285715,0.3632142857142857,0.3496428571428571,0.3603571428571429,5073200
2003-08-12,0.35285714285714287,0.3535714285714286,0.34750000000000003,0.35178571428571426,2936400
2003-08-11,0.3539285714285714,0.3558928571428571,0.34839285714285717,0.3510714285714286,2450500
2003-08-08,0.35910714285714285,0.3594642857142857,0.35000000000000003,0.3507142857142857,2458200
2003-08-07,0.35232142857142856,0.35875,0.3467857142857143,0.3558928571428571,3113900
2003-08-06,0.3582142857142857,0.36017857142857146,0.3482142857142857,0.3505357142857143,4383300
2003-08-05,0.38125000000000003,0.3821428571428571,0.35892857142857143,0.36392857142857143,4454300
2003-08-04,0.36660714285714285,0.38392857142857145,0.36214285714285716,0.37875000000000003,4109200
2003-08-01,0.375,0.3798214285714286,0.3685714285714286,0.3701785714285714,2671500
2003-07-31,0.37035714285714283,0.38125000000000003,0.3673214285714286,0.3764285714285714,5383300
2003-07-30,0.37089285714285714,0.37321428571428567,0.36017857142857146,0.36214285714285716,3099900
2003-07-29,0.3748214285714285,0.3764285714285714,0.36642857142857144,0.37,3520000
2003-07-28,0.38392857142857145,0.38401785714285713,0.3725,0.3748214285714285,3042100
2003-07-25,0.36446428571428574,0.3851785714285714,0.36428571428571427,0.3846428571428571,3869400
2003-07-24,0.3757142857142857,0.38392857142857145,0.36392857142857143,0.36625,4093500
2003-07-23,0.37410714285714286,0.3742857142857143,0.3653571428571429,0.37124999999999997,2554200
2003-07-22,0.37267857142857147,0.3742857142857143,0.36607142857142855,0.37142857142857144,3543300
2003-07-21,0.36946428571428575,0.37142857142857144,0.3624982142857143,0.3680357142857143,3282300
2003-07-18,0.37321428571428567,0.3782142857142857,0.36428571428571427,0.3724821428571429,5336400
2003-07-17,0.3605357142857143,0.37410714285714286,0.3594642857142857,0.37321428571428567,13414500
2003-07-16,0.35660714285714284,0.35714285714285715,0.34607142857142853,0.35482142857142857,4480900
2003-07-15,0.3575,0.3614285714285714,0.3469642857142857,0.3501785714285714,3690100
2003-07-14,0.3573214285714286,0.36428571428571427,0.35482142857142857,0.3553571428571428,3364400
2003-07-11,0.3510714285714286,0.35714285714285715,0.34876785714285713,0.35446428571428573,2443900
2003-07-10,0.3555357142857143,0.3560714285714286,0.34589285714285717,0.3496428571428571,3052400
2003-07-09,0.3608928571428572,0.3651785714285714,0.3550892857142857,0.35517857142857145,3815100
2003-07-08,0.3485714285714286,0.36607142857142855,0.3480357142857143,0.36428571428571427,4584600
2003-07-07,0.34410714285714283,0.3603571428571429,0.34160714285714283,0.35482142857142857,5112000
2003-07-03,0.3392857142857143,0.3491071428571429,0.3389285714285714,0.34160714285714283,2460200
2003-07-02,0.3398214285714286,0.3464285714285714,0.33964285714285714,0.34410714285714283,5808900
2003-07-01,0.3369642857142857,0.34249999999999997,0.3305357142857143,0.34089285714285716,3232000
2003-06-30,0.3335714285714286,0.3430357142857143,0.3319642857142857,0.34035714285714286,3967000
2003-06-27,0.34464285714285714,0.34482142857142856,0.33,0.3344642857142857,6532000
2003-06-26,0.3339285714285714,0.34500000000000003,0.3339285714285714,0.3444642857142857,2887600
2003-06-25,0.3367857142857143,0.3464285714285714,0.3341071428571429,0.34089285714285716,5889500
2003-06-24,0.3476785714285714,0.35125,0.33428571428571424,0.33535714285714285,9185400
2003-06-23,0.34466071428571426,0.3516071428571429,0.33482142857142855,0.34035714285714286,5488600
2003-06-20,0.34553571428571433,0.3496428571428571,0.33749999999999997,0.34285714285714286,6366900
2003-06-19,0.34553571428571433,0.3501785714285714,0.33517857142857144,0.3417857142857143,6813000
2003-06-18,0.3294642857142857,0.34785714285714286,0.3269464285714286,0.34142857142857147,8124700
2003-06-17,0.32875,0.33035714285714285,0.32125,0.3248214285714286,3169000
2003-06-16,0.31428571428571433,0.32625,0.31160714285714286,0.32625,4259400
2003-06-13,0.3169642857142857,0.32053571428571426,0.30589285714285713,0.3110714285714286,3415100
2003-06-12,0.31339285714285714,0.3192857142857143,0.31160714285714286,0.3173214285714286,4510500
2003-06-11,0.30624999999999997,0.3126785714285715,0.30025,0.31160714285714286,4019900
2003-06-10,0.30160714285714285,0.30874999999999997,0.29910714285714285,0.3067857142857143,3154400
2003-06-09,0.30250000000000005,0.30428571428571427,0.2969642857142857,0.29982142857142857,4642000
2003-06-06,0.3167857142857143,0.3221428571428571,0.3060714285714286,0.30624999999999997,4310500
2003-06-05,0.31160714285714286,0.3167857142857143,0.3094642857142857,0.315,3669600
2003-06-04,0.30892857142857144,0.3176785714285714,0.3060714285714286,0.31428571428571433,4842900
2003-06-03,0.31142857142857144,0.3155357142857143,0.30392857142857144,0.30910714285714286,6443900
2003-06-02,0.32321428571428573,0.3266071428571428,0.30839285714285714,0.31160714285714286,7474800
2003-05-30,0.32357142857142857,0.3246428571428571,0.3130357142857143,0.32053571428571426,6834800
2003-05-29,0.3266071428571428,0.33035714285714285,0.3196428571428571,0.32321428571428573,5960100
2003-05-28,0.33035714285714285,0.333125,0.3241071428571428,0.32642857142857146,6065700
2003-05-27,0.32071428571428573,0.33749999999999997,0.3198214285714286,0.33714285714285713,5180900
2003-05-23,0.32517857142857143,0.3296428571428572,0.32071428571428573,0.3271428571428571,3691400
2003-05-22,0.3194642857142857,0.32857142857142857,0.3167857142857143,0.3257142857142857,3186800
2003-05-21,0.3176785714285714,0.32303571428571426,0.3155357142857143,0.31875000000000003,5446600
2003-05-20,0.32321428571428573,0.3242857142857143,0.31428571428571433,0.3176785714285714,7432500
2003-05-19,0.33089285714285716,0.33303571428571427,0.32249999999999995,0.32321428571428573,7962300
2003-05-16,0.3319642857142857,0.3392857142857143,0.32642857142857146,0.33571428571428574,6100500
2003-05-15,0.3321428571428572,0.3366071428571429,0.32982142857142854,0.3344642857142857,5089200
2003-05-14,0.33625,0.3364285714285714,0.3291071428571429,0.33125,6348000
2003-05-13,0.3291071428571429,0.33875,0.32053571428571426,0.33339285714285716,7978500
2003-05-12,0.3241071428571428,0.33464285714285713,0.32375,0.3314285714285714,7488800
2003-05-09,0.32732142857142854,0.32857142857142857,0.3192857142857143,0.3267857142857143,10506900
2003-05-08,0.31607142857142856,0.3226785714285714,0.30891071428571426,0.32142857142857145,12281000
2003-05-07,0.3094642857142857,0.3257142857142857,0.3055357142857143,0.3151785714285714,18828200
2003-05-06,0.28785714285714287,0.3196428571428571,0.28764285714285714,0.3125,27044500
2003-05-05,0.26375,0.30142857142857143,0.26339285714285715,0.28732142857142856,27780500
2003-05-02,0.25821428571428573,0.26053571428571426,0.25607142857142856,0.25803571428571426,5735400
2003-05-01,0.2544642857142857,0.2569642857142857,0.25,0.2564285714285714,6120700
2003-04-30,0.24875,0.25625,0.24732142857142855,0.25392857142857145,8181700
2003-04-29,0.24964285714285714,0.25285714285714284,0.2425,0.25107142857142856,8182800
2003-04-28,0.24071428571428571,0.2492857142857143,0.23982142857142857,0.2475,11371400
2003-04-25,0.24035714285714288,0.2425,0.23625000000000002,0.23839285714285713,3666400
2003-04-24,0.2414285714285714,0.24303571428571427,0.23214285714285715,0.24,5805500
2003-04-23,0.24160714285714285,0.24339285714285716,0.23875,0.2425,3744300
2003-04-22,0.23535714285714285,0.2432142857142857,0.23374999999999999,0.24125,5367300
2003-04-21,0.23446428571428574,0.23553571428571426,0.2317857142857143,0.23464285714285715,2720000
2003-04-17,0.2357142857142857,0.23660714285714285,0.22714285714285715,0.23428571428571426,11004600
2003-04-16,0.2319642857142857,0.24410714285714286,0.2307142857142857,0.23642857142857143,18146000
2003-04-15,0.24267857142857144,0.24285714285714285,0.23750000000000002,0.23910714285714288,5428000
2003-04-14,0.24482142857142858,0.24553571428571427,0.24107142857142858,0.2425,8981400
2003-04-11,0.25089285714285714,0.25785714285714284,0.23089285714285715,0.2357142857142857,24869800
2003-04-10,0.25357142857142856,0.2569642857142857,0.25357142857142856,0.25660714285714287,1912500
2003-04-09,0.2592857142857143,0.26107142857142857,0.2525,0.25339285714285714,2620100
2003-04-08,0.25910714285714287,0.26160714285714287,0.25650357142857144,0.25803571428571426,2302400
2003-04-07,0.26517857142857143,0.2669642857142857,0.2573214285714286,0.25875,3515400
2003-04-04,0.2592857142857143,0.2619642857142857,0.2569642857142857,0.2573214285714286,2607500
2003-04-03,0.2598214285714286,0.2625,0.25625,0.25821428571428573,2602000
2003-04-02,0.2564285714285714,0.26232142857142854,0.2547767857142857,0.26071428571428573,3060200
2003-04-01,0.25357142857142856,0.2555357142857143,0.25125000000000003,0.25285714285714284,2756100
2003-03-31,0.25607142857142856,0.2594642857142857,0.2507142857142857,0.2525,4583200
2003-03-28,0.2571428571428572,0.26107142857142857,0.25660714285714287,0.2601785714285714,2594700
2003-03-27,0.2557142857142857,0.2625,0.2557142857142857,0.25875,2185600
2003-03-26,0.2598214285714286,0.26,0.2553571428571429,0.2573214285714286,3184700
2003-03-25,0.2573214285714286,0.2648214285714286,0.25660714285714287,0.2598214285714286,2994600
2003-03-24,0.2619642857142857,0.2642857142857143,0.25625,0.25660714285714287,2876800
2003-03-21,0.2694642857142857,0.27053571428571427,0.2646428571428571,0.26785714285714285,5320500
2003-03-20,0.2666071428571429,0.26767857142857143,0.26071428571428573,0.26625,2913900
2003-03-19,0.2691071428571429,0.27053571428571427,0.2641071428571428,0.2669642857142857,2523500
2003-03-18,0.26785714285714285,0.2694642857142857,0.2646428571428571,0.26785714285714285,4106800
2003-03-17,0.26589285714285715,0.2691071428571429,0.26267857142857143,0.26803571428571427,7141300
2003-03-14,0.2621428571428571,0.26803571428571427,0.26142857142857145,0.2639285714285714,2733900
2003-03-13,0.25839285714285715,0.2642857142857143,0.2530357142857143,0.26285714285714284,5990100
2003-03-12,0.2530357142857143,0.2569642857142857,0.25107142857142856,0.25392857142857145,3974300
2003-03-11,0.2564285714285714,0.25875,0.2521428571428571,0.25410714285714286,2878400
2003-03-10,0.25910714285714287,0.2619642857142857,0.2553571428571429,0.25660714285714287,2403100
2003-03-07,0.25839285714285715,0.26267857142857143,0.2555357142857143,0.2594642857142857,3589000
2003-03-06,0.26035714285714284,0.26071428571428573,0.2571428571428572,0.26,1783200
2003-03-05,0.26089285714285715,0.2642857142857143,0.2592857142857143,0.26107142857142857,2262200
2003-03-04,0.26321428571428573,0.2644642857142857,0.25785714285714284,0.26,2257400
2003-03-03,0.26803571428571427,0.27071428571428574,0.2598214285714286,0.26160714285714287,3638600
2003-02-28,0.26535714285714285,0.2694642857142857,0.26375,0.26803571428571427,3483900
2003-02-27,0.2601785714285714,0.26785714285714285,0.25910714285714287,0.26535714285714285,2756100
2003-02-26,0.26767857142857143,0.2682142857142857,0.25857142857142856,0.25892857142857145,3876700
2003-02-25,0.2621428571428571,0.2692857142857143,0.26053571428571426,0.2682142857142857,3368600
2003-02-24,0.26535714285714285,0.26839285714285716,0.24642857142857144,0.26321428571428573,3218800
2003-02-21,0.2646428571428571,0.26892857142857146,0.26160714285714287,0.26785714285714285,2811500
2003-02-20,0.26517857142857143,0.2671428571428572,0.26267857142857143,0.26375,4006300
2003-02-19,0.2691071428571429,0.27053571428571427,0.2621428571428571,0.26517857142857143,4292300
2003-02-18,0.26339285714285715,0.27321428571428574,0.26285714285714284,0.27267857142857144,5194600
2003-02-14,0.26089285714285715,0.26285714285714284,0.25625,0.2619642857142857,4344600
2003-02-13,0.2573214285714286,0.26142857142857145,0.2542857142857143,0.2596428571428571,3723100
2003-02-12,0.2548214285714286,0.26071428571428573,0.2548214285714286,0.2569642857142857,4083700
2003-02-11,0.25892857142857145,0.26125000000000004,0.25357142857142856,0.25625,2942500
2003-02-10,0.2546428571428571,0.2601785714285714,0.25107142857142856,0.25625,2998000
2003-02-07,0.2598214285714286,0.26071428571428573,0.25125000000000003,0.2526785714285714,4816100
2003-02-06,0.2564285714285714,0.26053571428571426,0.25392857142857145,0.2576785714285714,3199100
2003-02-05,0.26267857142857143,0.2666071428571429,0.25803571428571426,0.25803571428571426,3957400
2003-02-04,0.25803571428571426,0.26160714285714287,0.2555357142857143,0.26071428571428573,5668100
2003-02-03,0.2573214285714286,0.26625,0.25625,0.2617857142857143,4728300
2003-01-31,0.25339285714285714,0.2598214285714286,0.25089285714285714,0.2564285714285714,6093300
2003-01-30,0.2675,0.2691071428571429,0.2551785714285714,0.2557142857142857,7268900
2003-01-29,0.2542857142857143,0.26232142857142854,0.25285714285714284,0.26035714285714284,6661500
2003-01-28,0.2542857142857143,0.26232142857142854,0.25285714285714284,0.26035714285714284,5111700
2003-01-27,0.24428571428571427,0.25892857142857145,0.24375,0.2523214285714286,6989400
2003-01-24,0.2542857142857143,0.2542857142857143,0.24214285714285716,0.24642857142857144,5454800
2003-01-23,0.25089285714285714,0.2564285714285714,0.24910714285714283,0.2530357142857143,4076000
2003-01-22,0.24964285714285714,0.2526785714285714,0.24642857142857144,0.24785714285714286,3841800
2003-01-21,0.25375000000000003,0.2573214285714286,0.25,0.25035714285714283,4526000
2003-01-17,0.26,0.26,0.25142857142857145,0.2517857142857143,4763600
2003-01-16,0.25375000000000003,0.26357142857142857,0.25375000000000003,0.26107142857142857,9983400
2003-01-15,0.26053571428571426,0.2625,0.2546428571428571,0.2576785714285714,6627300
2003-01-14,0.26232142857142854,0.2646428571428571,0.25875,0.26089285714285715,3336800
2003-01-13,0.26607142857142857,0.26607142857142857,0.2564285714285714,0.26125000000000004,3195400
2003-01-10,0.26035714285714284,0.2646428571428571,0.25875,0.26285714285714284,3126800
2003-01-09,0.26107142857142857,0.2664285714285714,0.25892857142857145,0.2621428571428571,3843800
2003-01-08,0.26035714285714284,0.26267857142857143,0.25785714285714284,0.2598214285714286,4100800
2003-01-07,0.2641071428571428,0.26785714285714285,0.25839285714285715,0.26517857142857143,6113300
2003-01-06,0.26839285714285716,0.27464285714285713,0.26571428571428574,0.26607142857142857,6973800
2003-01-03,0.2642857142857143,0.2666071428571429,0.26053571428571426,0.26607142857142857,2633100
2003-01-02,0.2564285714285714,0.2664285714285714,0.25625,0.2642857142857143,3239800
2002-12-31,0.25,0.2564285714285714,0.24910714285714283,0.25589285714285714,3584400
2002-12-30,0.25142857142857145,0.2526785714285714,0.24714285714285714,0.25125000000000003,2768600
2002-12-27,0.2555357142857143,0.2567857142857143,0.2501785714285714,0.25107142857142856,1429200
2002-12-26,0.2575,0.2644642857142857,0.255,0.2571428571428572,1525400
2002-12-24,0.25785714285714284,0.25839285714285715,0.2553571428571429,0.2564285714285714,702500
2002-12-23,0.25285714285714284,0.2598214285714286,0.2521428571428571,0.25875,2246900
2002-12-20,0.2551785714285714,0.26,0.24607142857142855,0.2525,5680300
2002-12-19,0.2594642857142857,0.2664285714285714,0.2517857142857143,0.25357142857142856,6205700
2002-12-18,0.2642857142857143,0.26535714285714285,0.25892857142857145,0.2601785714285714,2691100
2002-12-17,0.26517857142857143,0.27125,0.2617857142857143,0.2692857142857143,3976100
2002-12-16,0.2644642857142857,0.26964285714285713,0.26089285714285715,0.26517857142857143,4493300
2002-12-13,0.27035714285714285,0.27053571428571427,0.26160714285714287,0.2641071428571428,2942500
2002-12-12,0.2769642857142857,0.27767857142857144,0.26803571428571427,0.27125,2666800
2002-12-11,0.27321428571428574,0.2766071428571429,0.2692857142857143,0.2766071428571429,4526800
2002-12-10,0.26339285714285715,0.2758928571428571,0.2630357142857143,0.27285714285714285,5510900
2002-12-09,0.2667857142857143,0.2669642857142857,0.2619642857142857,0.26339285714285715,4215800
2002-12-06,0.26160714285714287,0.27125,0.2592857142857143,0.2669642857142857,4381400
2002-12-05,0.26839285714285716,0.2692857142857143,0.2594642857142857,0.26125000000000004,4346400
2002-12-04,0.2710714285714286,0.27125,0.25892857142857145,0.2673214285714286,5817100
2002-12-03,0.2714285714285714,0.2739285714285714,0.26964285714285713,0.27071428571428574,4069100
2002-12-02,0.2839285714285714,0.28750000000000003,0.26803571428571427,0.2710714285714286,7120400
2002-11-29,0.2819642857142857,0.2835714285714286,0.27535714285714286,0.2767857142857143,2561300
2002-11-27,0.2785714285714286,0.2832142857142857,0.2758928571428571,0.28071428571428575,5121400
2002-11-26,0.2830357142857143,0.2839285714285714,0.27267857142857144,0.27517857142857144,4290400
2002-11-25,0.28625,0.2882142857142857,0.2805357142857143,0.28517857142857145,3561200
2002-11-22,0.28732142857142856,0.29124999999999995,0.2839285714285714,0.28589285714285717,4068900
2002-11-21,0.2839285714285714,0.2935714285714286,0.28125,0.29196428571428573,7472900
2002-11-20,0.27321428571428574,0.28035714285714286,0.27232142857142855,0.27732142857142855,3727500
2002-11-19,0.27767857142857144,0.28125,0.26803571428571427,0.27267857142857144,3767000
2002-11-18,0.2891071428571429,0.28928571428571426,0.27714285714285714,0.2794642857142857,2938900
2002-11-15,0.28982142857142856,0.29,0.2814285714285714,0.28482142857142856,2874900
2002-11-14,0.2839285714285714,0.2930357142857143,0.28178571428571425,0.2910714285714286,2530600
2002-11-13,0.2767857142857143,0.2869642857142857,0.27285714285714285,0.27839285714285716,4138200
2002-11-12,0.2735714285714286,0.2864285714285714,0.27285714285714285,0.2792857142857143,3996300
2002-11-11,0.28125,0.28375,0.26999999999999996,0.27071428571428574,2731700
2002-11-08,0.28589285714285717,0.28928571428571426,0.27714285714285714,0.28285714285714286,3394000
2002-11-07,0.30250000000000005,0.3053571428571429,0.28232142857142856,0.2857142857142857,6003200
2002-11-06,0.305,0.3092857142857143,0.2982142857142857,0.3075,3864100
2002-11-05,0.29910714285714285,0.30303571428571424,0.29196428571428573,0.30178571428571427,3762400
2002-11-04,0.29464285714285715,0.31035714285714283,0.29196428571428573,0.30160714285714285,6728900
2002-11-01,0.28464285714285714,0.29464285714285715,0.28375,0.29214285714285715,3389800
2002-10-31,0.2855357142857143,0.2935714285714286,0.2842857142857143,0.2869642857142857,5282800
2002-10-30,0.27767857142857144,0.29232142857142857,0.2764285714285714,0.28535714285714286,4833500
2002-10-29,0.2780357142857143,0.2835714285714286,0.2671428571428572,0.2757142857142857,4628200
2002-10-28,0.27767857142857144,0.28482142857142856,0.27232142857142855,0.27875,6237500
2002-10-25,0.26232142857142854,0.2758928571428571,0.26053571428571426,0.27535714285714286,4983400
2002-10-24,0.2682142857142857,0.2716071428571429,0.2598214285714286,0.26232142857142854,3120500
2002-10-23,0.26125000000000004,0.2675,0.25892857142857145,0.26571428571428574,3732800
2002-10-22,0.25839285714285715,0.26571428571428574,0.2546428571428571,0.2625,3895500
2002-10-21,0.2546428571428571,0.26125000000000004,0.25,0.26,4259300
2002-10-18,0.25,0.25625,0.24875,0.25607142857142856,5148200
